state	sample	success	sim_endpoints	sim_t_step	f_art0	f_art1	f_art2	f_art3	f_art4	f_art5	f_art6	f_prep0	f_prep1	f_prep2	f_prep3	f_prep4	f_prep5	f_prep6	k_art0	k_art1	k_art2	k_art3	k_art4	k_art5	k_art6	k_prep0	k_prep1	k_prep2	k_prep3	k_prep4	k_prep5	k_prep6	n_msm0	n_msm1	n_msm2	n_msm3	n_msm4	n_msm5	n_msm6
Bremen	71	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	227.3637744292692	226.44762544147096	226.35331247318783	226.22693253975285	226.13271148765827	225.97438431875906	225.88130247752167	0.0	0.0	71.30212597661401	105.32689737815097	78.122126036781	92.4088812890764	92.40874075252265	-4.577756683237067e-06	-4.577756683237067e-06	-4.577756683237067e-06	-4.577756683237067e-06	-4.577756683237067e-06	-4.577756683237067e-06	-4.577756683237067e-06	0	0.0009962060728517953	0.0003897007349999061	-0.00042040552460729673	0.00012968959488527334	-2.198275597356536e-09	0.0002732577664092655	836	836	836	836	836	836	836
Bremen	72	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	222.77398601465393	223.55165340262755	223.63204325938148	223.73986403131133	223.82032156918166	223.95566155264652	224.03531153307614	0.0	0.0	47.451117520026116	95.8976791994827	95.12321190096824	112.71015687213031	112.70950257150457	3.9509715375773134e-06	3.9509715375773134e-06	3.9509715375773134e-06	3.9509715375773134e-06	3.9509715375773134e-06	3.9509715375773134e-06	3.9509715375773134e-06	0	0.0006491195712468039	0.0005380484272643777	-1.205267709546155e-05	0.00016548242865250092	-1.0648422403622617e-08	0.00019103577942984596	836	836	836	836	836	836	836
Bremen	73	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	226.067345926076	236.57667472047	237.6883959382103	239.18703658467234	240.31102441607538	242.21272453173358	243.33839389810782	0.0	0.0	55.191646962664166	54.69259429942871	83.40496567914688	92.52172505744244	92.52067995020282	5.151861189181482e-05	5.151861189181482e-05	5.151861189181482e-05	5.151861189181482e-05	5.151861189181482e-05	5.151861189181482e-05	5.151861189181482e-05	0	0.0007601362182159176	-5.373266306187633e-06	0.00042526861511583763	8.31792321069811e-05	-1.6351106543783617e-08	8.636054584622204e-05	836	836	836	836	836	836	836
Bremen	74	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	222.6063815092113	228.3086483536162	228.9052273245556	229.70748312812847	230.30771730624602	231.32043970987684	231.91823773249936	0.0	0.0	46.62069190112078	83.06205246201976	23.666811390460666	122.64433957127378	122.64421033554179	2.8677242475439124e-05	2.8677242475439124e-05	2.8677242475439124e-05	2.8677242475439124e-05	2.8677242475439124e-05	2.8677242475439124e-05	2.8677242475439124e-05	0	0.0006372994815489987	0.0003995707751822975	-0.0008557471029510214	0.0008807938492839623	-2.145706040810682e-09	-8.15620060830725e-05	836	836	836	836	836	836	836
Bremen	75	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	215.7867873490788	256.25998060154546	260.8455222288472	267.12217631903127	271.90208715883915	280.13221898003735	285.0893635350049	0.0	0.0	3.8261766563518793	61.50210799739814	44.63513579255797	57.15136838050134	57.150512530271094	0.00019489983363836814	0.00019489983363836814	0.00019489983363836814	0.00019489983363836814	0.00019489983363836814	0.00019489983363836814	0.00019489983363836814	0	5.045129683782387e-05	0.0005977159332637523	-0.00024267732509546943	0.00010668961754168376	-1.2540763030158183e-08	2.4259629852874696e-05	836	836	836	836	836	836	836
Bremen	76	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	237.10218669647958	233.677886011327	233.32741184345707	232.85836998375498	232.50912494031238	231.9231130155757	231.5790902935965	0.0	0.0	47.19076651767718	86.26238017624323	56.811178972639645	111.24861743656115	111.24881874211351	-1.6493882287065597e-05	-1.6493882287065597e-05	-1.6493882287065597e-05	-1.6493882287065597e-05	-1.6493882287065597e-05	-1.6493882287065597e-05	-1.6493882287065597e-05	0	0.0006454119333339177	0.0004299093462888293	-0.0004382157609518559	0.0004934143671884649	3.2666426581127126e-09	0.00028493981568085316	836	836	836	836	836	836	836
Bremen	77	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	219.39632722504615	244.525931215902	247.2771508282023	251.0142292634025	253.83845026557572	258.65867412367993	261.5367467822488	0.0	0.0	6.926647245569502	87.76750162626999	59.326857098774994	77.92293678678524	77.92290562359001	0.00012294960743418278	0.00012294960743418278	0.00012294960743418278	0.00012294960743418278	0.00012294960743418278	0.00012294960743418278	0.00012294960743418278	0	9.156585828701967e-05	0.0008602144434765394	-0.0004247449181778973	0.00016367041324532385	-4.743022141978105e-10	0.00023885650370430772	836	836	836	836	836	836	836
Bremen	78	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	222.7239529200328	249.81904979105693	252.79570797727027	256.8421169395584	259.9024567758997	265.1302797943671	268.2544561551179	0.0	0.0	74.92727466055548	54.301887612078026	18.89929406980472	89.57309956039737	89.57315094180905	0.00013016295861954121	0.00013016295861954121	0.00013016295861954121	0.00013016295861954121	0.00013016295861954121	0.00013016295861954121	0.00013016295861954121	0	0.0010502901412724446	-0.0002260029214162765	-0.0004949720385230856	0.0006068032149844869	7.99369631524817e-10	-6.656435573844954e-05	836	836	836	836	836	836	836
Bremen	79	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	227.03338752743971	246.48736534905785	248.58705259701136	251.43010848590725	253.57190018298593	257.2141390566771	259.3810229114647	0.0	0.0	17.363242265390266	63.81680615064119	20.52301387908044	57.210101542450325	57.209982352015764	9.321275246832372e-05	9.321275246832372e-05	9.321275246832372e-05	9.321275246832372e-05	9.321275246832372e-05	9.321275246832372e-05	9.321275246832372e-05	0	0.00023152055685721383	0.0004879266676048299	-0.0006112884346725115	0.00030628476956605355	-1.7466811188156184e-09	0.0002595556936820809	836	836	836	836	836	836	836
Bremen	80	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	227.21007779899912	254.16927393854738	257.1267040278573	261.1456738969204	264.1842790819931	269.37304872005467	272.4727442673898	0.0	0.0	6.2675985070261895	44.571362004299196	-0.39245320277323614	53.70231256846977	53.70200983587927	0.00012712634402932134	0.00012712634402932134	0.00012712634402932134	0.00012712634402932134	0.00012712634402932134	0.00012712634402932134	0.00012712634402932134	0	8.280885493779186e-05	0.00039189276529503	-0.0006133606045104394	0.0004423991944745772	-4.4086701495674704e-09	5.1274411819280545e-05	836	836	836	836	836	836	836
Bremen	81	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	220.55948612984332	234.64876501763067	236.15269115546272	238.18407859156827	239.7106634912688	242.29942581082327	243.83526758227384	0.0	0.0	66.76868213056665	31.294053688522812	43.97291181649496	87.27769357617142	87.27688174533407	7.020673726697093e-05	7.020673726697093e-05	7.020673726697093e-05	7.020673726697093e-05	7.020673726697093e-05	7.020673726697093e-05	7.020673726697093e-05	0	0.0009290764573406451	-0.0003780862387594459	0.00017753500668498401	0.00037921816905413876	-1.257514003677754e-08	0.00014455314925617438	836	836	836	836	836	836	836
Bremen	82	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	219.77250033971694	246.98293898477579	249.97538550636764	254.0442019266632	257.1222027453063	262.3815955116423	265.52546952618917	0.0	0.0	38.88467922164291	48.0828184595392	49.62002323444989	57.98159456892705	57.98000834262782	0.0001323427882880297	0.0001323427882880297	0.0001323427882880297	0.0001323427882880297	0.0001323427882880297	0.0001323427882880297	0.0001323427882880297	0	0.0005280097004105855	9.705146335638263e-05	2.1950426790092286e-05	7.164267828998945e-05	-2.327759686408813e-08	8.322337642169235e-05	836	836	836	836	836	836	836
Bremen	83	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	233.85468945738745	229.88481861262932	229.47908363537576	228.9362545959508	228.53219378579558	227.85444563948155	227.4567095545838	0.0	0.0	46.94169745817541	78.52878772186915	64.36283166551246	107.58340702323332	107.5828141068634	-1.9412179587005474e-05	-1.9412179587005474e-05	-1.9412179587005474e-05	-1.9412179587005474e-05	-1.9412179587005474e-05	-1.9412179587005474e-05	-1.9412179587005474e-05	0	0.0006418665520841844	0.0003449913465015153	-0.00021070573023247946	0.0003930596261497863	-9.55188611649839e-09	0.0002459227634549426	836	836	836	836	836	836	836
Bremen	84	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	239.38383646234655	223.9877022185763	222.4566827988691	220.42051420365465	218.91387752492165	216.40391819793348	214.9409357701449	0.0	0.0	48.54680023436417	106.0712977455622	66.00178178207622	111.92558836550944	111.92564988557905	-7.537088939713261e-05	-7.537088939713261e-05	-7.537088939713261e-05	-7.537088939713261e-05	-7.537088939713261e-05	-7.537088939713261e-05	-7.537088939713261e-05	0	0.000664741772366509	0.0006457545330518165	-0.0006127032058228	0.0004200521478663416	9.99647587198093e-10	0.0001911696638266629	836	836	836	836	836	836	836
Bremen	85	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	227.00671635701258	251.93329801020917	254.65599191293398	258.35242123251885	261.14448789301827	265.9070239605514	268.7489873402168	0.0	0.0	35.43369016378588	68.59330565922667	32.82354757380564	54.59804643206883	54.597755357981804	0.00011812330778668945	0.00011812330778668945	0.00011812330778668945	0.00011812330778668945	0.00011812330778668945	0.00011812330778668945	0.00011812330778668945	0	0.0004797288952468621	0.0003552721404730452	-0.000512625277641316	0.00018328822195934336	-4.245666463986998e-09	0.00023912176742321972	836	836	836	836	836	836	836
Bremen	86	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	230.6704438992951	232.31755784672487	232.48816608394532	232.71709020954978	232.8879918534019	233.17561492688327	233.34497087633284	0.0	0.0	54.3699715574502	84.00106966132842	48.742118655674446	98.38878428622877	98.38870508634068	8.067094621697077e-06	8.067094621697077e-06	8.067094621697077e-06	8.067094621697077e-06	8.067094621697077e-06	8.067094621697077e-06	8.067094621697077e-06	0	0.0007482789227013524	0.0003274454677207944	-0.0005197419580655546	0.00044121302808162034	-1.2531926221216326e-09	0.00019338751771671463	836	836	836	836	836	836	836
Bremen	87	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	236.67102402891848	237.85278466589452	237.97504766629086	238.13905931271836	238.26146946630993	238.4674217923938	238.5886533698362	0.0	0.0	47.14068963441447	77.73929463030974	81.24115055606057	91.02386273141012	91.02300046384784	5.647208478274942e-06	5.647208478274942e-06	5.647208478274942e-06	5.647208478274942e-06	5.647208478274942e-06	5.647208478274942e-06	5.647208478274942e-06	0	0.0006446989874463987	0.0003340108447275761	5.2866902715047744e-05	8.894643351894805e-05	-1.3451930092777108e-08	8.29963321764355e-05	836	836	836	836	836	836	836
Bremen	88	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	223.13529842764302	231.4787520577514	232.35714414295194	233.54000083641577	234.42621473937155	235.92380952451012	236.80921280626703	0.0	0.0	35.6319467442584	67.7294465482875	27.19925263420524	95.21055375763154	95.21031794963957	4.162106423918907e-05	4.162106423918907e-05	4.162106423918907e-05	4.162106423918907e-05	4.162106423918907e-05	4.162106423918907e-05	4.162106423918907e-05	0	0.00048249479306964216	0.0003436829998311504	-0.0005775789145816335	0.0005912544820970301	-3.7084029031367494e-09	7.768432902511741e-05	836	836	836	836	836	836	836
Bremen	89	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	233.3860473917975	223.2037025098904	222.17876164132866	220.8120457691922	219.79808727551733	218.10378405675692	217.11324248243912	0.0	0.0	57.25774041287076	109.1013154477942	54.8679171771777	121.18278845321205	121.1832552149307	-5.057723308250144e-05	-5.057723308250144e-05	-5.057723308250144e-05	-5.057723308250144e-05	-5.057723308250144e-05	-5.057723308250144e-05	-5.057723308250144e-05	0	0.0007900283556250597	0.0005883134339976013	-0.0008232937398670086	0.0006058989976120857	7.72672088074661e-09	0.0002781317363777739	836	836	836	836	836	836	836
Bremen	90	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	223.71354671988365	234.51161418420358	235.65494312941675	237.19650850099458	238.35292727716515	240.3099582222032	241.46865050031732	0.0	0.0	59.80976831338346	60.00272528910558	55.62814629880024	87.13154912404465	87.13073533695942	5.344522664648103e-05	5.344522664648103e-05	5.344522664648103e-05	5.344522664648103e-05	5.344522664648103e-05	5.344522664648103e-05	5.344522664648103e-05	0	0.0008271042650463296	2.096141549646626e-06	-6.347221345565532e-05	0.00027872905804874715	-1.2601950579475535e-08	0.00018350351960601675	836	836	836	836	836	836	836
Bremen	91	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	232.32024802392755	237.5374807202629	238.0823901079042	238.81488977471506	239.36272953015984	240.2866570095118	240.8318088045956	0.0	0.0	64.00483898966628	52.16251684091178	47.1279003512924	115.80694126051858	115.80677207048949	2.517984733612677e-05	2.517984733612677e-05	2.517984733612677e-05	2.517984733612677e-05	2.517984733612677e-05	2.517984733612677e-05	2.517984733612677e-05	0	0.000888422407798669	-0.00012822986219187995	-7.199292758327036e-05	0.0006198215440521423	-2.7705755420813553e-09	-8.181899189685471e-05	836	836	836	836	836	836	836
Bremen	92	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	218.72275404646746	225.173234180581	225.84949200263884	226.75931110560273	227.4403323576074	228.5899595068419	229.26892334511464	0.0	0.0	70.21871274359754	84.17652824873333	36.590028937522035	106.87526702157179	106.87527441586653	3.295359535381323e-05	3.295359535381323e-05	3.295359535381323e-05	3.295359535381323e-05	3.295359535381323e-05	3.295359535381323e-05	3.295359535381323e-05	0	0.0009801124937959425	0.00015651333773155615	-0.000694069104866676	0.0006229549664176128	1.189561135014243e-10	0.00012661280502715763	836	836	836	836	836	836	836
Bremen	93	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	227.76612237546468	233.97636996596663	234.6266686719441	235.50133443249683	236.15587152553616	237.26046011974577	237.91263001936994	0.0	0.0	31.344543651969136	87.30753600837873	43.93024015509475	102.17464763599844	102.17491054877144	3.0499777527241404e-05	3.0499777527241404e-05	3.0499777527241404e-05	3.0499777527241404e-05	3.0499777527241404e-05	3.0499777527241404e-05	3.0499777527241404e-05	0	0.00042289091114336083	0.0006078199428248313	-0.0006386478769385346	0.0005172673569164648	4.190837839426373e-09	0.00018713876910908598	836	836	836	836	836	836	836
Bremen	94	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	231.3227552273063	235.2644063015042	235.67488757505697	236.22632706863286	236.6384866685749	237.3330799010782	237.7426161552105	0.0	0.0	11.39949910618641	64.04756668671527	41.33726563397831	93.70996882578089	93.70963687344141	1.915654279363196e-05	1.915654279363196e-05	1.915654279363196e-05	1.915654279363196e-05	1.915654279363196e-05	1.915654279363196e-05	1.915654279363196e-05	0	0.00015125023182297847	0.000550325567895183	-0.00032655071679869353	0.000460329442348608	-5.2053696199800246e-09	0.00011096687613485143	836	836	836	836	836	836	836
Bremen	95	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	230.97995675384396	238.81228567309407	239.63534683234474	240.7432439645618	241.57296012803621	242.97442820787282	243.80261616977168	0.0	0.0	22.36025594280519	83.46384377350473	22.210070102695184	89.96522289758414	89.9657066626656	3.7808263355137077e-05	3.7808263355137077e-05	3.7808263355137077e-05	3.7808263355137077e-05	3.7808263355137077e-05	3.7808263355137077e-05	3.7808263355137077e-05	0	0.00029939840560555596	0.0006561683115533839	-0.0008817465836937202	0.0005836136023447749	7.531833023515108e-09	0.00013255671564850572	836	836	836	836	836	836	836
Bremen	96	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	228.41037851663572	232.2830220065246	232.68629835641113	233.22805331527294	233.63297037386658	234.3153502142422	234.71768075712723	0.0	0.0	64.24222848371451	54.677506564709944	51.04500008100817	123.23808409668638	123.23737582818724	1.9061943047189153e-05	1.9061943047189153e-05	1.9061943047189153e-05	1.9061943047189153e-05	1.9061943047189153e-05	1.9061943047189153e-05	1.9061943047189153e-05	0	0.0008919062105410614	-0.00010382309274221633	-5.224046586870896e-05	0.0006586597638282825	-1.1773608071580371e-08	8.48703134903666e-05	836	836	836	836	836	836	836
Bremen	97	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	225.28717531502272	253.49133976796256	256.5951342893293	260.8159760351326	264.009454748227	269.4670928429477	272.73002159565635	0.0	0.0	25.717975973371942	45.695314920123344	17.423407379915837	65.28354091309501	65.28255367764427	0.00013373439522577945	0.00013373439522577945	0.00013373439522577945	0.00013373439522577945	0.00013373439522577945	0.00013373439522577945	0.00013373439522577945	0	0.00034533099602834956	0.0002079702178364419	-0.0003918137722574887	0.0004013940347801625	-1.4680036785918241e-08	1.0608263450510833e-05	836	836	836	836	836	836	836
Bremen	98	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	230.29810584337775	235.3635180146867	235.89243918471342	236.60340772701906	237.13511524185782	238.03177974566648	238.56081243171022	0.0	0.0	69.0649665234857	70.78742646335111	46.32465930695221	115.81231789674638	115.81159239392429	2.466737195169839e-05	2.466737195169839e-05	2.466737195169839e-05	2.466737195169839e-05	2.466737195169839e-05	2.466737195169839e-05	2.466737195169839e-05	0	0.0009630093186554839	1.9055657291551444e-05	-0.0003554664631228034	0.0006266697383910059	-1.1880610959037398e-08	-5.0361088706276056e-05	836	836	836	836	836	836	836
